longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,price_income_ratio
-115.4,32.7,19,583,113.0,531,134,1.6838,95800,INLAND,5.6895118185057605
-115.49,32.67,25,2322,573.0,2185,602,1.375,70100,INLAND,5.098181818181819
-115.49,32.67,24,1266,275.0,1083,298,1.4828,73100,INLAND,4.9298624224440255
-115.48,32.68,15,3414,666.0,2097,622,2.3319,91200,INLAND,3.910973883957288
-115.5,32.68,18,3631,913.0,3565,924,1.5931,88400,INLAND,5.5489297595882245
-115.5,32.67,35,2159,492.0,1694,475,2.1776,75500,INLAND,3.4671197648787655
-115.49,32.67,29,1523,440.0,1302,393,1.1311,84700,INLAND,7.488285739545575
-115.51,32.68,11,2872,610.0,2644,581,2.625,72700,INLAND,2.7695238095238097
-115.52,32.67,6,2804,581.0,2807,594,2.0625,67700,INLAND,3.2824242424242422
-116.05,33.33,17,290,94.0,135,57,1.7292,81300,INLAND,4.701596113809854
-116.0,33.19,16,245,57.0,81,33,1.2639,51300,INLAND,4.058865416567766
-115.88,32.93,15,208,49.0,51,20,4.0208,32500,INLAND,0.8082968563469954
-116.0,32.74,26,1134,280.0,329,158,1.4338,43900,INLAND,3.0617938345654903
-115.9,32.69,18,414,86.0,98,54,1.5417,57500,INLAND,3.7296490886683533
-116.01,33.41,20,1996,515.0,659,295,2.8684,62800,INLAND,2.189373866964161
-115.99,33.4,15,1945,536.0,515,273,2.0109,54300,INLAND,2.7002834551693273
-115.94,33.38,5,186,43.0,41,21,2.7,58800,INLAND,2.1777777777777776
-115.98,33.32,8,240,46.0,63,24,1.4688,53800,INLAND,3.662854030501089
-115.91,33.36,15,459,95.0,160,73,0.922,67500,INLAND,7.321041214750542
-115.9,33.34,19,1210,248.0,329,155,1.7857,62800,INLAND,3.516828134625077
-115.96,33.3,27,322,81.0,112,57,1.125,54400,INLAND,4.835555555555556
-115.95,33.28,12,99,25.0,37,17,1.8958,53800,INLAND,2.8378520941027534
-115.8,33.26,2,96,18.0,30,16,5.3374,47500,INLAND,0.8899464158579083
-114.73,33.43,24,796,243.0,227,139,0.8964,59200,INLAND,6.604194556001785
-114.98,33.07,18,1183,363.0,374,127,3.1607,57500,INLAND,1.8192172619989242
-115.73,33.36,19,749,238.0,476,169,1.7727,50000,INLAND,2.8205562136853386
-115.73,33.35,23,1586,448.0,338,182,1.2132,30000,INLAND,2.472799208704253
-114.65,32.79,21,44,33.0,64,27,0.8571,25000,INLAND,2.9168125072920312
-114.55,32.8,19,2570,820.0,1431,608,1.275,56100,INLAND,4.4
-114.63,32.76,15,1448,378.0,949,300,0.8585,45000,INLAND,5.241700640652301
-114.66,32.74,17,1388,386.0,775,320,1.2049,44000,INLAND,3.65175533239273
-118.18,37.35,16,3806,794.0,1501,714,2.1212,108300,INLAND,5.10560060343202
-118.43,37.4,19,2460,405.0,1225,425,4.1576,141500,INLAND,3.403405811044833
-118.6,37.39,19,2682,518.0,1134,399,3.2132,166000,INLAND,5.166189468442674
-118.45,37.25,20,1468,283.0,721,270,3.0817,118800,INLAND,3.8550150890742123
-118.45,37.37,26,3135,524.0,1385,523,4.337,139700,INLAND,3.2211205902697717
-118.42,37.35,21,3302,557.0,1413,520,4.375,180400,INLAND,4.123428571428572
-118.42,37.36,18,2281,520.0,1425,465,1.7388,54400,INLAND,3.128594432942259
-118.4,37.36,34,2465,619.0,1172,575,1.9722,116100,INLAND,5.886826893824156
-118.39,37.37,25,3295,824.0,1477,770,1.8325,105800,INLAND,5.773533424283765
-118.39,37.36,38,1813,410.0,902,396,2.3261,98400,INLAND,4.230256652766433
-118.3,37.17,22,3480,673.0,1541,636,2.75,94500,INLAND,3.4363636363636365
-117.9,36.95,19,99,26.0,51,22,1.7292,137500,INLAND,7.951653944020356
-118.31,36.94,35,2563,530.0,861,371,2.325,80600,INLAND,3.466666666666667
-118.05,36.64,34,2090,478.0,896,426,2.0357,74200,INLAND,3.644937859213047
-118.18,36.63,23,2311,487.0,1019,384,2.2574,104700,INLAND,4.6380792061663865
-117.69,36.13,25,1709,439.0,632,292,1.7868,45500,INLAND,2.5464517573315426
-117.02,36.4,19,619,239.0,490,164,2.1,14999,INLAND,0.7142380952380952
-116.22,36.0,14,1372,386.0,436,213,1.1471,32900,INLAND,2.8681021706913086
-119.02,35.42,42,2271,458.0,1124,447,2.7583,64900,INLAND,2.3528985244534675
-119.03,35.42,45,1628,352.0,754,334,2.5703,62400,INLAND,2.4277321713418667
-119.03,35.42,38,2952,598.0,1491,568,2.6094,67900,INLAND,2.6021307580286654
-119.03,35.45,14,3520,604.0,1748,582,4.3162,87100,INLAND,2.0179787776284694
-119.05,35.44,5,2133,487.0,1182,438,3.0268,77000,INLAND,2.543940795559667
-119.02,35.44,29,3415,631.0,1527,597,4.0125,84400,INLAND,2.1034267912772586
-119.02,35.43,39,2033,370.0,956,379,3.1736,70700,INLAND,2.2277539702546005
-119.02,35.42,40,1089,226.0,520,218,2.2727,67200,INLAND,2.9568354820257845
-119.02,35.42,36,2044,447.0,1021,374,1.8472,57400,INLAND,3.107405803378086
-119.02,35.42,40,1912,439.0,1015,413,1.4598,52600,INLAND,3.6032333196328263
-119.03,35.42,42,1705,418.0,905,393,1.6286,54600,INLAND,3.3525727618813703
-119.03,35.41,41,1808,435.0,1005,373,1.7857,54300,INLAND,3.040824326594613
-119.04,35.42,47,1691,402.0,913,358,1.8403,54700,INLAND,2.9723414660653154
-119.05,35.42,41,1992,421.0,1006,419,2.8393,57000,INLAND,2.0075370689958794
-119.05,35.42,35,2353,483.0,1368,455,2.325,63200,INLAND,2.718279569892473
-119.02,35.41,21,2534,554.0,1297,517,2.0575,67000,INLAND,3.256379100850547
-119.02,35.41,41,2221,516.0,1106,473,1.97,51900,INLAND,2.6345177664974617
-119.03,35.41,37,1761,443.0,911,365,2.0331,53200,INLAND,2.616693718951355
-119.04,35.41,25,1577,310.0,844,309,3.0625,69400,INLAND,2.266122448979592
-119.02,35.41,31,2348,701.0,1413,611,1.3222,51400,INLAND,3.88746029345031
-119.03,35.4,35,2608,620.0,1566,583,2.1818,63500,INLAND,2.910440920341003
-119.04,35.41,20,3268,833.0,1622,758,1.3587,67500,INLAND,4.967984102450872
-119.08,35.42,10,4159,608.0,2089,591,5.5261,132000,INLAND,2.3886647002406765
-119.07,35.42,19,3889,832.0,1872,731,2.6812,107600,INLAND,4.013128449947785
-119.09,35.41,12,3449,522.0,1754,551,5.6235,130600,INLAND,2.322397083666756
-119.11,35.42,52,154,,37,16,10.0263,200000,INLAND,1.9947537975125418
-119.09,35.43,28,254,35.0,118,37,4.8571,237500,INLAND,4.889749027197299
-119.05,35.4,18,1894,319.0,846,317,3.8611,126400,INLAND,3.2736784854057133
-119.08,35.39,10,6435,1040.0,3242,1030,5.575,132200,INLAND,2.3713004484304934
-119.01,35.4,11,8739,2190.0,4781,1919,1.7109,44600,INLAND,2.606815126541586
-119.01,35.39,29,1820,459.0,1134,419,1.8289,59400,INLAND,3.247853901252119
-119.01,35.38,36,790,224.0,426,208,1.4427,50600,INLAND,3.507312677618354
-119.02,35.39,30,227,75.0,169,101,1.3527,60000,INLAND,4.435573297848747
-118.99,35.4,43,2225,392.0,890,374,4.0208,90400,INLAND,2.248308794269797
-118.99,35.4,48,1908,331.0,789,321,3.5714,84600,INLAND,2.3688189505516046
-119.0,35.4,44,2250,378.0,928,379,4.3906,93900,INLAND,2.138659864255455
-119.0,35.39,42,2839,516.0,1203,487,3.7708,79400,INLAND,2.1056539726318024
-119.0,35.39,51,1373,284.0,648,300,2.8295,72100,INLAND,2.5481533839901043
-118.97,35.41,36,1896,315.0,937,303,3.996,85500,INLAND,2.1396396396396398
-118.97,35.4,34,1859,323.0,854,309,3.1906,76200,INLAND,2.3882655299943583
-118.98,35.4,34,813,171.0,440,170,2.8393,69800,INLAND,2.4583524108054804
-118.98,35.4,36,1443,273.0,680,259,2.9821,73100,INLAND,2.4512927131886926
-118.98,35.4,36,1864,331.0,1052,325,3.4205,76600,INLAND,2.2394386785557665
-118.98,35.41,36,1482,266.0,640,274,3.875,94500,INLAND,2.4387096774193546
-118.96,35.4,28,4667,875.0,2404,841,3.2325,89000,INLAND,2.7532869296210363
-118.96,35.41,29,3548,729.0,1542,659,2.947,87100,INLAND,2.9555480149304376
-118.95,35.4,23,4483,894.0,2136,883,3.6875,101700,INLAND,2.7579661016949153
-118.96,35.4,27,2473,400.0,1271,427,3.5524,89100,INLAND,2.5081634951019027
-118.96,35.39,23,5624,1148.0,2842,1042,3.1297,79000,INLAND,2.5242035977889254
-118.96,35.38,34,2047,347.0,888,352,3.6734,92900,INLAND,2.5289922142973813
-118.95,35.38,35,2220,388.0,906,373,3.5938,95200,INLAND,2.6490066225165565
-118.96,35.38,41,2417,435.0,973,406,3.0568,85600,INLAND,2.8003140539125884
-118.94,35.38,26,4800,831.0,2365,743,3.7533,87000,INLAND,2.317960195028375
-118.95,35.38,30,2594,478.0,1419,480,3.725,83100,INLAND,2.2308724832214764
-118.92,35.38,33,3122,579.0,1733,545,3.8307,70600,INLAND,1.8430051948729997
-118.95,35.41,21,3999,727.0,1889,688,3.875,99500,INLAND,2.567741935483871
-118.94,35.4,14,5548,941.0,2815,935,4.2214,104600,INLAND,2.477850949921827
-118.94,35.39,27,3074,452.0,1223,452,5.4592,139100,INLAND,2.5479923798358732
-118.94,35.39,13,3137,417.0,1318,397,7.7751,194100,INLAND,2.4964309140718446
-118.9,35.41,6,4656,971.0,2320,935,3.0938,100800,INLAND,3.2581291615489043
-118.94,35.41,10,3216,526.0,1539,483,6.3639,143000,INLAND,2.2470497650811607
-118.91,35.4,10,3587,774.0,1398,763,2.569,113000,INLAND,4.398598676527832
-118.87,35.37,14,2458,433.0,1352,411,3.5441,87000,INLAND,2.4547840072232723
-118.91,35.37,32,4121,755.0,2590,721,3.3462,67600,INLAND,2.0202020202020203
-118.88,35.34,20,1351,255.0,762,253,2.1111,105300,INLAND,4.987920989057837
-118.92,35.37,17,3589,701.0,1746,640,2.4919,75700,INLAND,3.037842610056584
-118.93,35.37,34,2412,446.0,1558,421,2.6903,62800,INLAND,2.3343121584953352
-118.94,35.37,33,3372,741.0,2352,704,2.0643,57600,INLAND,2.7902921087051307
-118.94,35.37,23,1106,252.0,790,230,1.8523,59700,INLAND,3.223020029152945
-118.95,35.37,34,1672,359.0,1059,349,2.1588,61300,INLAND,2.8395404854548825
-118.94,35.37,37,1667,362.0,971,335,2.875,57400,INLAND,1.9965217391304348
-118.95,35.37,37,1475,327.0,946,295,1.6728,55400,INLAND,3.311812529890005
-118.96,35.37,41,1463,339.0,1066,318,1.7467,52400,INLAND,2.999942749184176
-118.96,35.37,40,1603,374.0,1026,337,1.365,54300,INLAND,3.978021978021978
-118.97,35.39,38,2121,433.0,1547,441,2.774,59500,INLAND,2.1449170872386447
-118.97,35.38,32,1361,363.0,1483,297,1.625,46800,INLAND,2.88
-118.98,35.38,39,1497,383.0,1182,355,1.0648,50000,INLAND,4.695717505634861
-118.97,35.38,42,1185,358.0,1038,299,0.9951,48000,INLAND,4.82363581549593
-118.97,35.37,41,2396,602.0,1781,543,1.8819,58000,INLAND,3.081991604229768
-118.97,35.38,35,1673,426.0,1041,413,1.375,57500,INLAND,4.181818181818182
-118.99,35.38,26,1317,374.0,1025,304,1.4024,51000,INLAND,3.636622932116372
-118.99,35.38,30,1390,361.0,1116,298,1.3451,57500,INLAND,4.274775109657274
-118.98,35.39,22,1812,457.0,1592,420,1.4146,49100,INLAND,3.470945850417079
-118.98,35.38,24,1807,465.0,1460,410,1.4786,54800,INLAND,3.706208575679697
-118.98,35.38,34,1020,247.0,795,228,1.625,50800,INLAND,3.126153846153846
-118.98,35.38,28,1171,299.0,1193,273,0.8639,49400,INLAND,5.718254427595786
-118.99,35.39,39,2228,542.0,1516,435,1.6009,48800,INLAND,3.048285339496533
-118.99,35.39,36,1438,348.0,1054,341,1.8319,55400,INLAND,3.024182542715214
-118.99,35.39,52,2805,573.0,1325,522,2.5083,70100,INLAND,2.7947215245385317
-118.98,35.39,29,607,177.0,476,143,1.1875,50700,INLAND,4.269473684210526
-118.98,35.39,32,2620,682.0,2375,684,1.2618,46900,INLAND,3.716912347440165
-119.0,35.37,41,303,78.0,216,80,2.2212,55500,INLAND,2.4986493787142083
-118.99,35.37,36,832,198.0,814,174,1.4773,57400,INLAND,3.8854667298449876
-118.99,35.37,38,918,220.0,743,222,1.7292,58100,INLAND,3.359935230164238
-118.98,35.37,35,825,179.0,670,181,1.1638,57900,INLAND,4.975081629145901
-118.97,35.37,52,425,119.0,380,97,1.4125,42500,INLAND,3.0088495575221237
-119.01,35.38,44,434,110.0,274,86,1.1944,57500,INLAND,4.814132618888145
-119.01,35.38,52,114,26.0,158,26,1.075,67500,INLAND,6.27906976744186
-119.01,35.37,35,120,35.0,477,41,1.9125,47500,INLAND,2.4836601307189543
-119.01,35.37,44,593,136.0,364,121,1.4779,66000,INLAND,4.4657960619798365
-119.02,35.38,52,90,35.0,36,31,0.8054,60000,INLAND,7.449714427613608
-119.02,35.38,48,346,92.0,129,63,1.1875,63800,INLAND,5.372631578947368
-119.02,35.39,52,191,52.0,106,49,2.0455,72500,INLAND,3.54436568076265
-119.01,35.37,45,629,143.0,568,139,1.7321,84400,INLAND,4.872697881184689
-119.03,35.38,38,2122,394.0,843,410,3.0,91800,INLAND,3.06
-119.03,35.38,52,1695,290.0,540,260,2.7312,147100,INLAND,5.385910954891623
-119.03,35.37,52,1503,367.0,554,277,1.6786,126600,INLAND,7.5419992851185516
-119.04,35.37,44,1618,310.0,667,300,2.875,82700,INLAND,2.876521739130435
-119.03,35.39,28,4513,764.0,1593,763,2.9821,118700,INLAND,3.98041648502733
-119.04,35.36,36,1942,414.0,1051,411,1.8362,66900,INLAND,3.6433939657989325
-119.05,35.36,30,4635,800.0,2307,754,3.6548,84700,INLAND,2.317500273612783
-119.05,35.36,16,4507,1049.0,2261,959,3.3261,118400,INLAND,3.5597246023871802
-119.07,35.36,19,5254,894.0,2155,831,4.6705,110700,INLAND,2.3701959105020878
-119.08,35.36,12,6442,1116.0,2966,1092,4.5791,123400,INLAND,2.694852700312288
-119.06,35.36,9,1228,234.0,409,212,4.3482,95200,INLAND,2.189411710592889
-119.03,35.37,42,2508,483.0,1035,442,2.6513,72300,INLAND,2.7269641308037564
-119.03,35.36,41,1944,363.0,977,388,3.9097,81300,INLAND,2.0794434355577156
-119.04,35.36,40,1533,312.0,771,306,3.0435,69500,INLAND,2.2835551174634467
-119.04,35.37,46,1637,338.0,714,297,2.1818,75300,INLAND,3.4512787606563387
-119.02,35.37,44,2687,620.0,1521,549,1.7213,61600,INLAND,3.5786905246034975
-119.02,35.36,48,1833,396.0,947,363,2.2827,70000,INLAND,3.0665440049064703
-119.02,35.36,47,1631,340.0,847,315,2.5062,73700,INLAND,2.9407070465246186
-119.03,35.36,41,2551,594.0,1342,595,1.9671,76800,INLAND,3.9042244929083423
-119.01,35.37,38,1702,380.0,1191,366,1.8801,57800,INLAND,3.074304558268177
-119.01,35.36,38,1838,388.0,1203,373,1.6797,60700,INLAND,3.613740548907543
-119.01,35.36,36,2658,626.0,1490,529,1.2157,57000,INLAND,4.688656740972279
-119.01,35.36,24,1941,484.0,1277,435,1.056,51600,INLAND,4.886363636363637
-119.01,35.37,33,821,181.0,579,172,1.2469,46700,INLAND,3.745288315021253
-119.0,35.36,40,850,227.0,764,186,0.9407,43600,INLAND,4.6348463909854365
-119.0,35.36,39,896,217.0,805,197,1.25,42500,INLAND,3.4
-119.0,35.35,35,1164,277.0,992,284,1.4015,48700,INLAND,3.474848376739208
-119.0,35.36,35,1021,280.0,1258,239,1.7375,48600,INLAND,2.7971223021582734
-118.98,35.37,36,1562,398.0,1223,329,0.9675,47100,INLAND,4.868217054263566
-118.98,35.36,29,1244,266.0,933,227,1.6981,49400,INLAND,2.9091337377068487
-118.98,35.36,15,1482,338.0,1059,279,1.2617,42700,INLAND,3.384322739161449
-118.99,35.36,18,1524,354.0,1210,344,1.1136,47800,INLAND,4.2923850574712645
-118.99,35.36,31,1498,359.0,1168,340,1.2232,49300,INLAND,4.0304120340091565
-118.94,35.36,19,2714,512.0,1823,500,3.1281,76200,INLAND,2.435983504363671
-118.95,35.36,30,2294,508.0,1753,482,2.1078,54700,INLAND,2.5951228769332952
-118.96,35.37,32,1025,259.0,874,236,1.9612,53400,INLAND,2.7228227615745464
-118.96,35.36,35,2285,497.0,1738,480,2.4848,54000,INLAND,2.1732131358660656
-118.97,35.37,34,1379,333.0,1156,315,1.7197,48900,INLAND,2.8435192184683373
-118.97,35.36,31,1418,306.0,1219,312,1.5743,46700,INLAND,2.966397764085625
-118.95,35.32,29,3480,608.0,2007,541,3.2738,78700,INLAND,2.403934265990592
-118.98,35.35,21,496,131.0,511,124,1.7614,33200,INLAND,1.8848643124787101
-118.99,35.35,27,1615,355.0,1380,332,1.6632,49800,INLAND,2.994227994227994
-118.99,35.33,36,1590,367.0,1311,390,1.6786,52900,INLAND,3.1514357202430596
-118.99,35.32,26,875,199.0,567,204,0.9288,36600,INLAND,3.9405684754521966
-119.0,35.35,31,2931,716.0,1969,588,2.2155,62100,INLAND,2.802979011509817
-118.99,35.35,32,1293,317.0,1109,286,1.1786,45600,INLAND,3.8689971152214486
-119.01,35.35,34,1354,325.0,922,304,2.1875,58000,INLAND,2.6514285714285712
-119.01,35.34,44,1730,343.0,782,278,3.0208,63700,INLAND,2.1087129237288136
-119.02,35.35,42,1239,251.0,776,272,1.983,63300,INLAND,3.1921331316187596
-119.01,35.35,39,598,149.0,366,132,1.9125,57900,INLAND,3.0274509803921568
-119.02,35.35,38,1472,305.0,670,282,2.2407,76000,INLAND,3.391797206230196
-119.02,35.34,38,1463,294.0,692,295,2.3125,65800,INLAND,2.845405405405405
-119.03,35.34,36,3474,645.0,1679,616,2.7256,71900,INLAND,2.6379512767830935
-119.03,35.35,34,1441,294.0,695,275,2.6875,73700,INLAND,2.742325581395349
-119.04,35.35,31,1607,336.0,817,307,2.5644,73000,INLAND,2.8466697863047887
-119.04,35.35,27,4590,897.0,2212,894,3.1753,85000,INLAND,2.6769124177243095
-119.06,35.35,20,9351,2139.0,4584,1953,2.575,69900,INLAND,2.7145631067961165
-119.05,35.34,14,3580,984.0,1933,912,2.6637,175000,INLAND,6.569808912415062
-119.05,35.33,18,12707,2685.0,7009,2552,2.9438,87200,INLAND,2.962157755282288
-119.05,35.34,17,2387,437.0,1204,423,4.0529,106200,INLAND,2.620345925140023
-119.07,35.35,24,4119,865.0,1294,879,2.4123,86200,INLAND,3.5733532313559673
-119.07,35.34,16,4201,786.0,1667,724,4.8839,134100,INLAND,2.7457564651200883
-119.12,35.33,4,8574,1489.0,4250,1444,5.1036,103400,INLAND,2.026020848028842
-119.1,35.35,5,4597,1071.0,1916,870,4.0327,131000,INLAND,3.2484439705408286
-119.08,35.34,18,4070,512.0,1580,540,10.5941,245800,INLAND,2.3201593339689075
-119.08,35.35,20,892,129.0,331,135,7.1837,176300,INLAND,2.4541670726784246
-119.09,35.35,14,2113,256.0,842,265,8.5325,224100,INLAND,2.6264283621447406
-119.08,35.34,16,1535,238.0,768,236,5.4449,118500,INLAND,2.176348509614502
-119.08,35.34,15,1474,235.0,768,238,4.1528,130100,INLAND,3.1328260450780196
-119.1,35.33,4,6640,898.0,3121,902,6.759,170300,INLAND,2.5196034916407752
-119.08,35.32,8,11609,2141.0,5696,2100,5.0012,106300,INLAND,2.125489882428217
-119.09,35.33,9,7085,1148.0,3084,1052,4.997,142900,INLAND,2.8597158294976985
-119.06,35.32,15,3944,746.0,2355,757,3.569,70700,INLAND,1.980947043989913
-119.07,35.33,13,9027,1901.0,4870,1797,3.406,100700,INLAND,2.9565472695243686
-119.06,35.33,14,5264,1064.0,3278,1049,3.8117,82800,INLAND,2.172259096990844
-119.02,35.34,34,2861,510.0,1375,486,3.4286,71400,INLAND,2.08248264597795
-119.02,35.33,26,3691,826.0,2072,827,2.1553,84700,INLAND,3.9298473530367004
-119.03,35.33,21,3057,698.0,1627,680,2.7083,84700,INLAND,3.1274231067459293
-119.03,35.34,34,2221,436.0,1131,408,3.0486,68500,INLAND,2.2469330184346914
-119.01,35.34,36,973,219.0,613,187,1.5625,46700,INLAND,2.9888
-119.01,35.33,42,1120,255.0,677,213,1.5429,39400,INLAND,2.5536327694601075
-119.0,35.33,35,991,221.0,620,207,1.9417,53800,INLAND,2.7707678838131535
-119.01,35.33,32,3068,628.0,1897,607,2.4234,63700,INLAND,2.6285384170999424
-119.02,35.33,35,2053,412.0,1193,387,2.75,65800,INLAND,2.3927272727272726
-119.02,35.34,35,1650,390.0,1145,343,1.5357,56500,INLAND,3.6791039916650385
-118.99,35.32,35,1576,405.0,870,282,1.6575,59500,INLAND,3.58974358974359
-118.99,35.3,33,2248,434.0,1461,405,2.9402,56200,INLAND,1.911434596285967
-119.0,35.31,37,1337,275.0,767,273,1.6522,53300,INLAND,3.2260016947100834
-119.09,35.3,3,2821,519.0,1353,495,3.6852,109800,INLAND,2.9794855096059916
-119.04,35.32,20,37,11.0,34,8,1.2,50000,INLAND,4.166666666666667
-119.05,35.32,11,7035,1455.0,3525,1387,3.4827,93600,INLAND,2.687569988801792
-119.04,35.31,11,2161,371.0,1267,388,4.1957,92700,INLAND,2.2094048668875272
-119.03,35.32,12,2721,549.0,1294,523,2.5575,100200,INLAND,3.9178885630498534
-119.02,35.32,14,2927,588.0,1821,561,3.3529,82600,INLAND,2.463539025917862
-119.05,35.3,9,10822,1994.0,6241,1906,4.0631,88200,INLAND,2.1707563190667223
-119.03,35.3,10,829,146.0,447,173,4.1484,102900,INLAND,2.4804743997685854
-119.02,35.3,10,7397,1369.0,4611,1310,3.6369,81600,INLAND,2.243669058813825
-119.01,35.32,23,4870,965.0,2717,928,2.596,70000,INLAND,2.6964560862865947
-119.01,35.31,19,7092,1517.0,4101,1436,2.1006,74800,INLAND,3.5608873655146147
-119.01,35.3,7,8596,1597.0,4893,1520,3.9054,80900,INLAND,2.0714907563885903
-119.07,35.27,25,3081,635.0,1830,591,2.5804,97900,INLAND,3.7939854286157186
-119.13,35.22,5,6268,1003.0,3269,980,5.1457,118200,INLAND,2.2970635676389994
-119.01,35.24,6,80,16.0,66,21,3.125,65000,INLAND,2.08
-119.01,35.28,10,7011,1453.0,4163,1307,2.7659,77500,INLAND,2.801981271918725
-118.99,35.24,40,282,59.0,213,71,2.35,91700,INLAND,3.902127659574468
-118.99,35.27,32,444,102.0,242,87,1.1528,150000,INLAND,13.011797362942401
-118.93,34.82,24,806,168.0,323,136,3.5,113900,INLAND,3.2542857142857144
-118.95,34.83,18,3278,762.0,1338,550,2.9891,116500,INLAND,3.89749422903215
-118.95,34.81,30,2817,604.0,1089,412,3.1364,123500,INLAND,3.9376355056752965
-119.15,34.83,6,8733,1600.0,2006,736,4.5724,168400,INLAND,3.6829673694339955
-119.16,34.95,14,4054,787.0,1581,579,3.0882,148200,INLAND,4.798911987565572
-118.93,34.82,8,508,111.0,229,84,4.0332,128300,INLAND,3.1810968957651493
-119.4,35.06,21,2213,458.0,1250,440,2.9187,52100,INLAND,1.7850412855038202
-119.45,35.07,45,973,183.0,500,177,2.6389,30000,INLAND,1.1368373185797112
-119.42,35.19,26,890,172.0,483,170,4.15,68200,INLAND,1.6433734939759037
-119.5,35.27,23,3827,696.0,1993,617,3.0742,57900,INLAND,1.883416823889142
-119.48,35.17,36,116,20.0,39,18,3.125,37500,INLAND,1.2
-119.45,35.16,34,3437,696.0,1783,608,2.3912,52900,INLAND,2.2122783539645368
-119.46,35.17,40,4164,812.0,1998,773,2.8323,50800,INLAND,1.793595311231155
-119.46,35.14,30,2943,,1565,584,2.5313,45800,INLAND,1.8093469758622052
-119.47,35.14,19,4190,690.0,1973,702,3.9929,88300,INLAND,2.211425279871772
-119.45,35.15,33,5050,964.0,2293,919,3.1592,75400,INLAND,2.3866801721954927
-119.45,35.13,34,1440,309.0,808,294,2.3013,26600,INLAND,1.15586842219615
-119.46,35.13,46,2745,543.0,1423,482,2.1955,26900,INLAND,1.225233432020041
-119.47,35.13,44,4599,877.0,2140,831,2.9952,63800,INLAND,2.130074786324786
-119.47,35.4,32,2167,421.0,1301,394,1.9718,69800,INLAND,3.539912770057815
-119.42,35.4,24,2585,480.0,1442,424,2.8452,104700,INLAND,3.679881906368621
-119.12,35.41,12,5589,941.0,3018,917,4.4561,96900,INLAND,2.1745472498373015
-119.11,35.39,22,984,176.0,451,170,3.25,88900,INLAND,2.7353846153846155
-119.12,35.39,13,1264,202.0,552,187,4.5903,94300,INLAND,2.054331960874017
-119.19,35.41,12,2835,471.0,1399,413,4.4125,149000,INLAND,3.376770538243626
-119.2,35.37,6,7383,1095.0,3415,1059,5.3119,157300,INLAND,2.961275626423691
-119.12,35.38,18,1521,269.0,706,279,4.4196,121000,INLAND,2.737804326183365
-119.11,35.38,37,2044,394.0,894,359,2.9453,82800,INLAND,2.8112586154211794
-119.12,35.37,13,4527,713.0,2170,671,4.8266,146200,INLAND,3.0290473625326317
-119.18,35.5,36,1253,259.0,932,249,2.1635,110400,INLAND,5.1028426161312685
-119.28,35.52,36,786,194.0,573,134,2.2321,37500,INLAND,1.680032256619327
-119.27,35.49,39,2649,572.0,1815,547,2.3533,65400,INLAND,2.7790761908808905
-119.26,35.5,38,2536,409.0,1133,430,4.2375,78600,INLAND,1.8548672566371682
-119.27,35.5,34,1367,329.0,796,319,2.8269,61100,INLAND,2.1613781881212635
-119.27,35.51,28,1089,179.0,544,190,3.2279,95800,INLAND,2.9678738498714337
-119.28,35.5,34,1923,379.0,1101,351,2.4044,65800,INLAND,2.7366494759607387
